id,title,genres,original_language,overview,popularity,production_companies,release_date,budget,revenue,runtime,status,tagline,vote_average,vote_count,credits,keywords,poster_path,backdrop_path,recommendations
568124,Encanto,Animation-Comedy-Family-Fantasy,en,The tale of an extraordinary family the Madrigals who live hidden in the mountains of Colombia in a magical house in a vibrant town in a wondrous charmed place called an Encanto. The magic of the Encanto has blessed every child in the family—every child except one Mirabel. But when she discovers that the magic surrounding the Encanto is in danger Mirabel decides that she the only ordinary Madrigal might just be her exceptional family's last hope.,927.377,Walt Disney Pictures-Walt Disney Animation Studios,2021-11-24,50000000.0,253000000.0,102.0,Released,There's a little magic in all of us ...almost all of us.,7.677,6997.0,Stephanie Beatriz-María Cecilia Botero-John Leguizamo-Mauro Castillo-Jessica Darrow-Angie Cepeda-Carolina Gaitán-Diane Guerrero-Wilmer Valderrama-Rhenzy Feliz-Ravi Cabot-Conyers-Adassa-Maluma-Rose Portillo-Juan Castano-Sarah-Nicole Robles-Hector Elias-Alan Tudyk-Olga Merediz,sadness-immigration-magic-strong woman-beauty-musical-big family-forest-supernatural-family secrets-flamenco-family relationships-teenage girl-female protagonist-joy of life-family conflict-helping children-matriarch-colombia,/4j0PNHkMr5ax3IA8tjtxcmPU3QT.jpg,/3G1Q5xF40HkUBJXxt2DQgQzKTp5.jpg,508947-634649-646380-524434-438695-482321-585083-624860-425909-566525-508943-962608-512195-537116-476669-885888-414906-845885-460458-527774-580489
887357,Green Lantern: Beware My Power,Animation-Action-Science Fiction,en,Recently discharged Marine sniper John Stewart is at a crossroads in his life one which is only complicated by receiving an extraterrestrial ring which grants him the powers of the Green Lantern of Earth. Unfortunately the ring doesn't come with instructions - but it does come with baggage like a horde of interplanetary killers bent on eliminating every Green Lantern in the universe. Now with the aid of the light-hearted Green Arrow Adam Strange and Hawkgirl this reluctant soldier must journey into the heart of a galactic Rann/Thanagar war and somehow succeed where all other Green Lanterns have failed.,916.261,Warner Bros. Animation-DC Entertainment-Warner Bros. Home Entertainment Group,2022-07-12,0.0,0.0,87.0,Released,Soldier. Lantern. Hero.,7.0,53.0,Aldis Hodge-Jimmi Simpson-Ike Amadi-Brian Bloom-Jamie Gray Hyder-Mara Junot-Jason J. Lewis-Keesha Sharp-Simon Templeman-Rick D. Wasserman-Sunil Malhotra-Nolan North-Faizan Munawar Varya,superhero-alien planet-fictional war-magical object-super power-ex-marine-superhero team,/b24ctU3a1sTL9q68eoIr4g0PRA9.jpg,/rRGl4Uqo962I2iqQSOT8nArWNWd.jpg,111499-61417-537059-748412-834654-991531-878988-886308-985068-657350-554801-768147-301348-214857-103173-56828-881957-13354-756999-759175-879128
809140,Father Stu,Drama,en,The true-life story of boxer-turned-priest. When an injury ends his amateur boxing career Stuart Long moves to Los Angeles to find money and fame. While scraping by as a supermarket clerk he meets Carmen a Sunday school teacher who seems immune to his bad-boy charm. Determined to win her over the longtime agnostic starts going to church to impress her. However a motorcycle accident leaves him wondering if he can use his second chance to help others leading to the surprising realization that he's meant to be a Catholic priest.,906.482,Palm Drive Productions-Municipal Pictures,2022-04-13,0.0,0.0,124.0,Released,God wanted a fighter… and He found one.,7.574,203.0,Mark Wahlberg-Mel Gibson-Jacki Weaver-Teresa Ruiz-Malcolm McDowell-Annet Mahendru-Cody Fern-Winter Ave Zoli-Faith Jefferies-Ronnie Gene Blevins-Ned Bellamy-Michael Fairman-Niko Nicotera-Alain Uy-Carlos Leal-Annie Lee-Aaron Moten-Molly Baker-Chiquita Fuller-Betsy Moore-Tenz McCall-Penny L. Moore-Tim Sitarz-Rudy Moreno-Nicholas A. Goldreich-Indie DesRoches-Lily Villegas-Roberto Montesinos-Danielle Golden-Sharmila Devar-Sean O'Reilly-James Flavin-Jorge-Luis Pallo-Clay Wilcox-Lila Karp-Ziring-Steve Olson-Dennis Keiffer-Travis Wong-Bryan Kreutz-Larry Bagby-Mathew Trent Hunnicutt-Mariah Maison-Tyler Burke-Skip Howland-Pablo Ramos,based on true story,/pLAeWgqXbTeJ2gQtNvRmdIncYsk.jpg,/rmhMB6KBxdSYatfiFoas60uF6Fc.jpg,765100-32065-76258-21128-9066-922607-968857-648579-167354-458673-850064-2331-162641-705861-126509-961484-23479-777831-957258-2047-598331
639933,The Northman,Action-Adventure-Fantasy,en,Prince Amleth is on the verge of becoming a man when his father is brutally murdered by his uncle who kidnaps the boy's mother. Two decades later Amleth is now a Viking who's on a mission to save his mother kill his uncle and avenge his father.,888.247,New Regency Pictures-Focus Features-Perfect World Pictures-Square Peg,2022-04-07,70000000.0,68350700.0,137.0,Released,Conquer your fate.,7.2,1905.0,Alexander Skarsgård-Nicole Kidman-Claes Bang-Ethan Hawke-Anya Taylor-Joy-Gustav Lindh-Elliott Rose-Willem Dafoe-Phill Martin-Eldar Skar-Olwen Fouéré-Edgar Abram-Jack Gassmann-Ingvar Sigurdsson-Oscar Novak-Jack Walsh-Björk-Ian Whyte-Katie Pattinson-Kate Dickie-Andrea O’Neill-Rebecca Ineson-Ísadóra Bjarkardóttir Barney-Kevin Horsham-Seamus O'Hara-Scott Sinclair-Tadhg Murphy-James Yates-Hafþór Júlíus Björnsson-Ian Gerard Whyte-Ralph Ineson-Murray McArthur-Nille Glæsel-Jonas Lorentzen-Magne Osnes-Ineta Sliuzaite-Finn Lafferty-Jon Campling-Helen Roche-Gareth Parker-Faoileann Cunningham-Mark Fitzgerald-Gavin Peden-Joel Hicks-Chris Finlayson-Eric Higgins-Matt Symonds-Luca Evans-James Harper-Jones-Thomas Harper-Jones-Sheila Fitton-Lily Bird,sword-father murder-prince-iceland-viking-northern ireland-revenge-death of father-fate-king-brutality-hamlet-nordic-10th century-viking age-fantasy-graphic violence-based on legend,/8p9zXB7M78nZpm215zHfqpknMeM.jpg,/fqw8nJLPRgKRyFSDC0xBsC06NGC.jpg,818397-752623-526896-338953-453395-675353-545611-648579-44874-414906-141457-629542-335787-763285-864116-968857-104954-792775-654086-574047-361743
335787,Uncharted,Action-Adventure,en,A young street-smart Nathan Drake and his wisecracking partner Victor “Sully” Sullivan embark on a dangerous pursuit of “the greatest treasure never found” while also tracking clues that may lead to Nathan’s long-lost brother.,841.696,Columbia Pictures-Atlas Entertainment-Arad Productions-PlayStation Productions,2022-02-10,120000000.0,400780000.0,116.0,Released,Fortune favors the bold.,7.146,2872.0,Tom Holland-Mark Wahlberg-Sophia Ali-Tati Gabrielle-Antonio Banderas-Steven Waddington-Rudy Pankow-Tiernan Jones-Pingi Moli-Jesús Evita-Georgia Goodman-Diarmaid Murtagh-Joseph Balderrama-Serena Posadino-Alana Boden-Jonathan Failla-Anthony Thomas-Peter Seaton-Clark-Robert Maaser-Eskindir Tesfay-Manuel de Blas-Carme Capdet-Julia Schunevitsch-Alois Knapps-Patricia Meeden-Nolan North-Matt Barkley-Pilou Asbæk-Jimmy Hart-Brett Praed-Carlo Kitzlinger-Rubén Doblas Gundersen,treasure-treasure hunt-based on video game-duringcreditsstinger-dlb,/rJHC1RUORuUhtfNb4Npclx0xnOf.jpg,/aEGiJJP91HsKVTEPy1HhmN0wRLm.jpg,414906-526896-752623-62568-406759-453395-338953-763285-505026-639933-675353-696806-634649-628900-629542-17422-361743-508947-476669-818397-420821
615469,Spiderhead,Science Fiction-Thriller-Drama,en,A prisoner in a state-of-the-art penitentiary begins to question the purpose of the emotion-controlling drugs he's testing for a pharmaceutical genius.,807.975,Grand Electric-The New Yorker Studios,2022-06-15,0.0,0.0,106.0,Released,How far would you go to fix human nature?,5.794,739.0,Chris Hemsworth-Miles Teller-Jurnee Smollett-Mark Paguio-Tess Haubrich-BeBe Bettencourt-Nathan Jones-Angie Miliken-Ron Smyck-Joey Vieira-Sam Delich-Daniel Reader-Stephen Tongun,psychological stress-prison escape-psychological thriller-based on short story-psychotronic-drug testing-dystopian-experiments on inmates,/5hTK0J9SGPLSTFwcbU0ELlJsnAY.jpg,/ulkWS7Atv0vv33KVCSAmNizAmJd.jpg,667739-993412-382928-705861-234657-434067-910974-765100-453395-335882-968438-852592-880313-819876-831946-403526-32065-718789-648579-716707-979851
854467,Indemnity,Action-Thriller-Crime,en,An ex-fireman with PTSD goes on the run when accused of a crime he doesn't even remember committing leading him down a rabbit hole of conspiracy to the highest degree.,796.156,Gambit Films,2022-02-11,0.0,0.0,124.0,Released,You Can't Outrun Your Self.,6.176,17.0,Jarrid Geduld-Gail Mabalane-André Jacobs-Nicole Fortuin-Louw Venter-Abduragman Adams-Hlomla Dandala,,/tVbO8EAbegVtVkrl8wNhzoxS84N.jpg,/4dNv1W1KMSLdYGz0tCEaynF0E4Q.jpg,
414906,The Batman,Crime-Mystery-Thriller,en,In his second year of fighting crime Batman uncovers corruption in Gotham City that connects to his own family while facing a serial killer known as the Riddler.,794.095,Warner Bros. Pictures-6th & Idaho-Dylan Clark Productions-DC Films,2022-03-01,185000000.0,770836163.0,177.0,Released,Unmask the truth.,7.758,5674.0,Robert Pattinson-Zoë Kravitz-Paul Dano-Jeffrey Wright-John Turturro-Peter Sarsgaard-Andy Serkis-Colin Farrell-Jayme Lawson-Gil Perez-Abraham-Peter McDonald-Con O'Neill-Alex Ferns-Rupert Penry-Jones-Charlie Carver-Max Carver-Barry Keoghan-Kosha Engler-Archie Barnes-Janine Harouni-Hana Hrzic-Joseph Walker-Luke Roberts-Oscar Novak-Stella Stocker-Sandra Dickinson-Jack Bennett-Andre Nightingale-Richard James-Neale-Lorraine Tai-Joseph Balderrama-James Eeles-Dave Simon-Angela Yeoh-Leemore Marrett Jr.-Ezra Elliott-Itoya Osagiede-Stewart Alexander-Adam Rojko Vega-Heider Ali-Marcus Onilude-Elena Saurel-Ed Kear-Sid Sagar-Amanda Blake-Todd Boyce-Brandon Bassir-Will Austin-Chabris Napier-Lawrence-Douglas Russell-Phil Aizlewood-Mark Killeen-Philip Shaun McGuinness-Lorna Brown-Elliot Warren-Jay Lycurgo-Stefan Race-Elijah Baker-Craige Middleburg-Akie Kotabe-Spike Fearn-Urielle Klein-Mekongo-Bronson Webb-Madeleine Gray-Ste Johnston-Arthur Lee-Parry Glasspool-Jordan Coulson-Hadas Gold-Pat Battle-Bobby Cuza-Dean Meminger-Roma Torre-Mike Cappozola-Amanda Hurwitz-Joshua Eldridge-Smith-Daniel Rainford-Nathalie Armin-Jose Palma-Kazeem Tosin Amore-Rodrig Andrisan,crime fighter-secret identity-nightclub-politician-police-psychopath-vigilante-superhero-based on comic-organized crime-serial killer-millionaire-social injustice-murder investigation-aftercreditsstinger-masked superhero-political corruption-neo-noir-vengeance-mayoral election,/74xTEgt7R36Fpooo50r9T25onhq.jpg,/b0PlSFdDwbyK0cf5RxwDpaOJQvQ.jpg,335787-526896-508947-696806-634649-639933-453395-338953-675353-406759-866254-752623-505026-818397-763285-361743-777270-833425-795526-476669-985898
892070,Padre no hay más que uno 3,Comedy-Family,es,Christmas is coming. The children accidentally break a Nativity scene figurine from their father's collection and must by all means get an equal one the problem is that it is a unique antique piece. Sara the eldest daughter breaks up with her boyfriend Ocho who will try to recover her favors with the help of her father-in-law Javier. Precisely Javier's father-in-law Marisa's father will be welcomed into the family home to spend the holidays after her recent separation which will not leave Javier's mother Milagros indifferent. Rocío the folklore of the family who has been playing the Virgin for several Christmases is relegated this year to playing the shepherdess something that her father Javier is not willing to assume.,749.721,Atresmedia-Bowfinger,2022-07-15,0.0,0.0,0.0,Released,,8.5,2.0,Santiago Segura-Toni Acosta-Martina D’Antiochia-Calma Segura-Luna Fulgencio-Carlos G. Morollón-Sirena Segura-Loles León-Leo Harlem-Silvia Abril-El Cejas-Carlos Iglesias,,/rmFURMXlphmrGr8gItXkuHqg43G.jpg,/znUdSyO9ZUopUfmr6DH5YT5D5Cs.jpg,
770509,The Nights Belong to Monsters,Fantasy-Drama,es,Sol a 17-year-old teenager moves with her mother to the Gonzalo's home the actual mother's boyfriend. In this town where from the beginning Sol only finds hostility she must face bullying from her schoolmates and Gonzalo's harassment. While wandering the streets trying to find a way out Sol meet a mysterious and magical female dog with whom she establish a symbiotic relationship. It be this dog the one that violently and surprisingly always appear to defend Sol until the last consequences.,742.199,Rispo Films-Tieless Media,2021-10-09,0.0,0.0,96.0,Released,,2.0,1.0,Lu Grasso-Esteban Lamothe-Jazmín Stuart-Gustavo Garzón-Agustin Daulte-Macarena Suárez Dagliano-Majo Chicar-Laura Grandinetti-Nico García-Ignacio Quesada,,/cYNfI1WHxMm0JhCXEX9qUUOv8C3.jpg,,
635302,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,Animation-Action-Adventure-Fantasy,ja,Tanjirō Kamado joined with Inosuke Hashibira a boy raised by boars who wears a boar's head and Zenitsu Agatsuma a scared boy who reveals his true power when he sleeps boards the Infinity Train on a new mission with the Fire Hashira Kyōjurō Rengoku to defeat a demon who has been tormenting the people and killing the demon slayers who oppose it!,734.087,Aniplex-Shueisha-ufotable-STUDIO MAUSU,2020-10-16,15800000.0,503063688.0,117.0,Released,"With your blade, bring an end to the nightmare.",8.4,2552.0,Natsuki Hanae-Akari Kito-Hiro Shimono-Yoshitsugu Matsuoka-Satoshi Hino-Takahiro Sakurai-Katsuyuki Konishi-Saori Hayami-Kenichi Suzumura-Tomokazu Seki-Tomokazu Sugita-Toshiyuki Morikawa-Rina Sato-Shin-ichiro Miki-Houko Kuwashima-Kaede Hondo-You Taichi-Konomi Kohara-Aoi Koga-Rikiya Koyama-Megumi Toyoguchi-Junya Enoki-Mariya Ise-Daisuke Hirakawa-Akira Ishida-Jun Kasama-Sayaka Senbongi-Takuya Eguchi-Hibiku Yamamura-Yuya Hirose-Shinya Takahashi-Saeko Akiho-Shugo Nakamura-Mitsuki Nakae,fight-magic-psychology-supernatural-gore-survival-tragedy-coming of age-based on manga-demon-historical-family-mutilation-dark fantasy-shounen-anime-taisho,/h8Rb9gBr48ODIwYUttZNYeMWeUU.jpg,/qjGrUmKW78MCFG8PTLDBp67S27p.jpg,820232-811948-980031-967227-802401-592350-505262-460465-566525-514734-768744-790519-508943-810693-532067-572154-167830-634649-372058-587186
661791,The Grandmother,Horror,es,A Paris model must return to Madrid where her grandmother who raised her has had a stroke. But spending just a few days with this relative turns into an unexpected nightmare.,731.695,Eurimages-Les films du Worso-ICAA-SCOPE Pictures-Atresmedia-Apache Films-Sony Pictures International Productions,2022-01-28,0.0,0.0,100.0,Released,Nobody will love you like I do.,5.86,222.0,Almudena Amor-Vera Valdez-Karina Kolokolchykova-Marina Gutiérrez-Gabriela Calonfirescu-Alba Bonnin-Berta Sánchez-Chacha Huang-Pierre-François Garel-Zoe Alayrangues-Ileana Wilson-Lle Godoy-Pia Hessel-José Mª Gimeno-Pía Laborde-Noguez-Pablo Guisa Koestinger,,/eIUixNvox4U4foL5Z9KbN9HXYSM.jpg,/An1nKjXahrChfEbZ3MAE8fsiut1.jpg,794785-566219-839678-659384-517302-756681-842052-801071-833425-945657-155500-264529-751237-760104-575803-745376-858015-834853-912391-836225-718498
825808,See for Me,Thriller-Drama-Crime-Mystery-Horror,en,When blind former skier Sophie cat-sits in a secluded mansion three thieves invade for the hidden safe. Sophie's only defense is army veteran Kelly who she meets on the See For Me app. Kelly helps Sophie defend herself against the invaders and survive.,709.75,Téléfilm Canada-IFC Midnight-Wildling Pictures-Ontario Creates-levelFILM,2022-01-07,0.0,0.0,92.0,Released,Seeing is surviving.,6.21,88.0,Skyler Davenport-Jessica Parker Kennedy-Laura Vandervoort-Pascal Langdale-George Tchortov-Joe Pingue-Emily Piggford-Keaton Kaplan-Kim Coates-Matthew Gouveia,safe-mansion-blind-blind woman,/qk1ZERG6yhwAJqTobmDgw8jRL2C.jpg,/tzNx4y7kYf1Xw3F3T6QxrE7PPwb.jpg,438148-753232-32065-271708-776541-47354-777831-616584-858015-528134-801071-618245-680071-829358-888195-697799-802750-865370-52721-628878-573164
585083,Hotel Transylvania: Transformania,Animation-Family-Fantasy-Comedy-Adventure,en,"When Van Helsing's mysterious invention the ""Monsterfication Ray"" goes haywire Drac and his monster pals are all transformed into humans and Johnny becomes a monster. In their new mismatched bodies Drac and Johnny must team up and race across the globe to find a cure before it's too late and before they drive each other crazy.",690.201,Columbia Pictures-Sony Pictures-Sony Pictures Animation-MRC,2022-02-25,0.0,0.0,87.0,Released,Change can be scary.,7.129,1101.0,Selena Gomez-Andy Samberg-Kathryn Hahn-Jim Gaffigan-Steve Buscemi-Molly Shannon-David Spade-Keegan-Michael Key-Brian Hull-Fran Drescher-Brad Abrell-Asher Blinkoff-Ninja-Zoe Berri-Genndy Tartakovsky-Asher Bishop-Jennifer Kluska-Victoria Gomez-Derek Drymon-Aaron LaPlante-Melissa Sturm-Chloé Malaisé-Scott Underwood-Michelle Murdocca-William Townsend-David Berón-Natalia Castellanos-Todd Haberkorn-Jess Harnell-Marabina Jaimes-Lex Lang-Caitlin McKenna-David Michie-Diego Osorio-Juan Pacheco-Jacqueline Pinol-Ben Pronsky-Michelle Ruff-Fred Tatasciore-Amanda Troop-Debra Wilson-Michael-Leon Wooley,monster-vampire-transformation-aftercreditsstinger-duringcreditsstinger-human,/teCy1egGQa0y8ULJvlrDHQKnxBL.jpg,/qBLEWvJNVsehJkEJqIigPsWyBse.jpg,438695-425909-568124-524434-774825-508947-504240-634649-756403-801071-845885-400155-482321-52263-770254-624860-984117-405235-476669-41848-639721
919689,War of the Worlds: Annihilation,Science Fiction-Action,en,A mother and son find themselves faced with a brutal alien invasion where survival will depend on discovering the unthinkable truth about the enemy.,665.466,The Asylum,2021-12-22,0.0,0.0,113.0,Released,,5.2,46.0,Arie Thompson-William Baldwin-Noel Gugliemi-Rashod Freelove-Kennedy Porter-Emree Franklin-Michael Marcel-Joseph Michael Harris-Andrew Rogers-Bradford Haynes-Natalie Daniels-Emma Nasfell-Autumn Harrison-Chris MJ Lee-Jack Pearson-Elise Caton Williams-Sean Berube,extraterrestrial-alien-alien attack-annihilation-world war,/9eiUNsUAw2iwVyMeXNNiNQQad4E.jpg,/dqWiut9F30jkiKHHkYTf2RIy1g7.jpg,406759-675353-928381-833425-799876-818750-676705-606402-760926-661791-508947-629542-928999-760868-696806-414906-338953-768744-893370-938596-939243
768744,My Hero Academia: World Heroes' Mission,Animation-Action-Adventure-Science Fiction,ja,A mysterious group called Humarize strongly believes in the Quirk Singularity Doomsday theory which states that when quirks get mixed further in with future generations that power will bring forth the end of humanity. In order to save everyone the Pro-Heroes around the world ask UA Academy heroes-in-training to assist them and form a world-classic selected hero team. It is up to the heroes to save the world and the future of heroes in what is the most dangerous crisis to take place yet in My Hero Academia.,641.795,Sony Music Entertainment (Japan)-Toho-dentsu-BONES-Shueisha-Movic-Nippon Television Network Corporation-Yomiuri Telecasting Corporation-TOHO Animation,2021-08-06,0.0,38410729.0,105.0,Released,Their fight is our future.,7.6,228.0,Daiki Yamashita-Nobuhiko Okamoto-Yuki Kaji-Ryo Yoshizawa-Kazuya Nakai-Megumi Hayashibara-Kenta Miyake-Tetsu Inada-Yuichi Nakamura-Ayane Sakura-Marina Inoue-Ryo Hirohashi-Aoi Yuki-Kei Shindo-Toshiki Masuda-Tasuku Hatanaka-Masakazu Nishida-Kiyotaka Furushima-Yoshimasa Hosoya-Koji Okino-Yuto Uemura-Kiyono Yasuno-Hiroyuki Yoshino-Yoko Honna-Kaori Nazuka-Kaori Yagi-Masamichi Kitada-Kazuyuki Okitsu-Kenta Ohkuma-Shuhei Matsuda-Misato Kawauchi-Takumu Miyazono-Kiyomitsu Mizuuchi-Hirofumi Nojima-Mariya Ise-Junya Enoki-Yuuichirou Umehara-Shogo Sakata-Hina Natsume-Naomi Ozora-Yuki Hayashi-Arisa Sekine-Toshitsugu Takashina-Toshihiko Seki-Shigeru Chiba-Gido Tsujioka-Risa Ozaki-Ryo Ito-Akiyoshi Ohno-Takaaki Torashima-Yuuki Urushiyama-Kohsuke Tanabe-Yurika Kubo-Genta Nakamura-Miyari Nemoto,japan-hero-superhero-school-fighting-super power-shounen-anime,/AsTlA7dj2ySGY1pzGSD0MoHFhEF.jpg,/2RHjd10wqv57xYzZkNK8Sl09Ddt.jpg,801071-820232-505262-783461-592350-781837-871799-508947-753232-628704-810693-928999-890656-803114-635302-610892-10543-533514-985898-63269-783740
801071,The Jack in the Box: Awakening,Horror,en,When a vintage Jack-in-the-box is opened by a dying woman she enters into a deal with the demon within that would see her illness cured in return for helping it claim six innocent victims.,639.594,Fowler Media,2022-02-24,0.0,0.0,89.0,Released,Once you open the box... you can't escape it.,5.8,62.0,Matt McClure-Mollie Hindle-James Swanton-Nicola Wright-Nicholas Anscombe-Michaela Longden-Erina Mashate-Jason Farries-Victor Mellors-Ben Walters-Melvyn Rawlinson,clown-sequel-evil clown-jack in the box,/3Ib8vlWTrAKRrTWUrTrZPOMW4jp.jpg,/xHRabofjmMGoIV3mb6xgy4nwOcS.jpg,622420-803114-753232-825808-768744-523936-783461-890656-829358-10133-860623-766907-751237-632727-800510-808023-774825-63700-833425-34064-871799
689700,Clean,Crime-Drama-Thriller,en,Tormented by a past life garbage man Clean attempts a life of quiet redemption. But when his good intentions mark him a target of a local crime boss Clean is forced to reconcile with the violence of his past.,629.223,Fable House,2022-01-28,0.0,0.0,93.0,Released,Revenge is a dirty business.,6.6,157.0,Adrien Brody-Glenn Fleshler-Richie Merritt-Chandler Ari DuPont-Mykelti Williamson-RZA-Michelle Wilson-John Bianco-Dinora Walcott-Pat Buck-Michael Callahan-Sonia Conlin-Gerard Cordero-Alex Corrado-Antino Crowley-Kamenwati-David Fierro-Wayne W. Johnson-Scott Matheny-Frankie Montero-Catherine Nastasi-Wayne Pyle-Dannielle Rose-Bruce Soscia-Shawn Uebele-Jesse Wakeman-Brian Donahue-Jude Washock,new york city-gangster-garbageman -revenge-drug use-garbage truck-haunted by the past-christmas-pawn shop,/kRpKJstAW7DsoPAEBW2Kk1uD9Q6.jpg,/A5OlbPn10H3E16CY8CT8fplWZy7.jpg,623511-762079-766907-628878-662712-866254-916821-5765-557946-526896-628900-752623-20178-29185-20287-17949-928204-31597-831946-654571-956496
705861,Hustle,Drama-Comedy,en,After discovering a once-in-a-lifetime player with a rocky past abroad a down on his luck basketball scout takes it upon himself to bring the phenom to the States without his team's approval. Against the odds they have one final shot to prove they have what it takes to make it in the NBA.,612.036,Happy Madison Productions-SpringHill Entertainment-Roth-Kirschenbaum Films,2022-06-03,0.0,0.0,118.0,Released,Are you obsessed with this game?,7.869,1233.0,Adam Sandler-Queen Latifah-Juancho Hernangómez-Ben Foster-Kenny Smith-Anthony Edwards-Robert Duvall-Jordan Hull-María Botto-Ainhoa Pillet-Raúl Castillo-Heidi Gardner-Jaleel White-Elvin Rodriguez-Moe Wagner-Boban Marjanović-Michael Foster-Julius Erving-Matisse Thybulle-Tobias Harris-Kyle Lowry-Tyrese Maxey-Seth Curry-Glenn 'Doc' Rivers-Dirk Nowitzki-Brad Stevens-Jay Wright-Jordan Clarkson-Trae Young-Aaron Gordon-Mark Jackson-Allen Iverson-Luka Dončić-Tim Young-Fat Joe-Mike James-Leandro Barbosa-James Goldstein-Aaron Owens-Lonnie Harrell-Larry Williams-Waliyy Dixon-Grayson Boucher-Ty Tanner-Chris Matthews-Mark Cuban-Emeka Okafor-Bill Duffy-Jeff Schwartz-Pat Croce-Maurice Cheeks-Kristine Leahy-Aaron McKie-Howard Wood-Fran Fraschilla-Khris Middleton-Greg St. Jean-Lonnie Cooper-Dan Patrick-Beanie Sigel-Torrel Harris Sr.-Torrel Harris Jr.-Tierra Whack-Freeway-Charles Barkley-Shaquille O'Neal-Ernie Johnson-Sergio Scariolo-José Calderón-Willy Hernangómez-Felipe Reyes-Àlex Abrines-Pierre Oriola-Jason Filippi-Igor Ormazabal-Peter Vecsey-Bobby Verdun-Dell Demps-Billy King-Joseph Vecsey-Peter Dominguez-Dave Joerger-Christian Crosby,spain-training-sports-basketball-teenage pregnancy-basketball player-opportunity-dramedy-interracial family,/xWic7kPq13oRxYjbGLApXCnc7pz.jpg,/e42d0nmC4GZjXjHyPvCeNiXZhW4.jpg,615469-648579-809140-831946-667739-850064-765100-453395-117899-880313-361743-893672-545611-507086-962192-819309-961651-74364-922607-759054-629322
920143,The Trip 6,Comedy,es,The last year High School excursion is the walk where anything can happen but the last year High School excursion with the parents that is the last straw. And since Álvaro Castaño knows that security is better than the police he decides to travel with his family to watch over his daughter Sarita however his mother-in-law Raquel is not willing to allow it and also embarks in the plan . On the paradisiacal beaches of San Andrés Álvaro Castaño will become Sara's nightmare and the sensation for the excursion while his sexy mother-in-law of him will be the one to steal the show. El Paseo 6 the last yeat High School excursion because the luck of the grandmother the High School girls wish it.,610.333,Caracol Televisión-Dago García Producciones,2021-12-25,0.0,0.0,97.0,Released,The excursion of 11,7.0,44.0,Amparo Grisales-Cecilia Navia-Jhon Álex Toro-Michell Orozco-Cristián David Duque-Andrés de la Mora-Rafaella Chávez-Armando Ortíz,mother-in-law-grandmother-excursion-comedy-paradise beaches,/5vSFW0rxMDZg8j5cr0JICBDSrGM.jpg,/svVppV4UOQw1fVi1Dt6z7n2UlyG.jpg,587792-287636-470614
761898,Sword Art Online the Movie -Progressive- Aria of a Starless Night,Animation-Action-Fantasy-Science Fiction,ja,One month after Kayaba Akihiko's game of death began the death toll continues to rise two thousand players having already lost their lives to the ultra-difficult VRMMO world of Sword Art Online. On the day of the strategy meeting to plan out the first-floor boss battle Kirito a solo player who vows to fight alone to get stronger runs into a rare high-level female player. She gracefully dispatches powerful monsters with a single rapier that flashes like a shooting star in the night...,609.847,Aniplex-A-1 Pictures-EGG FIRM-Sonilude-Straight Edge,2021-10-30,0.0,14037060.0,97.0,Released,,8.478,68.0,Yoshitsugu Matsuoka-Haruka Tomatsu-Inori Minase-Koichi Yamadera-Hiroki Yasumoto-Nobuyuki Hiyama-Rina Hidaka-Ryusei Nakao,video game-based on novel or book-monster-virtual reality-sword fight-romance-survival-combat-fantasy world-anime-mmorpg-virtual world,/yD9RhgIVydQNBK7OLEbCWYcWMUd.jpg,/2kvl6lcgoyAaf8cSRkzxE611u6T.jpg,413594-637462-331061-340382-413519-16322-53264-35827-829920-137227-70841-390635-265712-295830-346910-507086-353486-1735-522938-1593-460465
629542,The Bad Guys,Animation-Comedy-Family-Crime,en,When the infamous Bad Guys are finally caught after years of countless heists and being the world’s most-wanted villains Mr. Wolf brokers a deal to save them all from prison.,608.335,Universal Pictures-DreamWorks Animation,2022-03-17,80000000.0,245000000.0,100.0,Released,Good is no fun at all.,7.787,841.0,Sam Rockwell-Marc Maron-Awkwafina-Craig Robinson-Anthony Ramos-Richard Ayoade-Zazie Beetz-Alex Borstein-Lilly Singh-Barbara Goodson-Dina Morrone-Michael Godere-Kelly Cooney-Walt Dohrn-David P. Smith-John Venzon-Jesse Averna,based on graphic novel-duringcreditsstinger,/7qop80YfuO0BwJa1uXk1DXUUEwv.jpg,/fEe5fe82qHzjO4yej0o79etqsWV.jpg,338953-968857-675353-752623-639933-508947-453395-785001-335787-526896-763285-766907-628878-320997-545611-929085-420821-131773-507086-655437-504827
